file_name,native_language
english331_slow.png,english
english184.png,english
english65_slow.png,english
english508_fast.png,english
english64.png,english
english434_slow.png,english
english309.png,english
english515_fast.png,english
english290_fast.png,english
english226_fast.png,english
english151.png,english
english575_fast.png,english
english258.png,english
english404_slow.png,english
english232_slow.png,english
english75_slow.png,english
english484_slow.png,english
english253_fast.png,english
english295_slow.png,english
english398.png,english
english128_slow.png,english
english137_slow.png,english
english452.png,english
english235.png,english
english282_fast.png,english
english429_slow.png,english
english139_fast.png,english
english401_slow.png,english
english505.png,english
english339.png,english
english15.png,english
english419_fast.png,english
english504_fast.png,english
english142_fast.png,english
english283.png,english
english129_slow.png,english
english391_slow.png,english
english67_slow.png,english
english432_slow.png,english
english113_fast.png,english
english534_fast.png,english
english152_slow.png,english
english416.png,english
english455_fast.png,english
english304_fast.png,english
english361.png,english
english453.png,english
english90.png,english
english491_fast.png,english
english250.png,english
english406_fast.png,english
english502_slow.png,english
english550_slow.png,english
english299_slow.png,english
english255.png,english
english459_fast.png,english
english398_slow.png,english
english339_slow.png,english
english185_slow.png,english
english128_fast.png,english
english386.png,english
english30.png,english
english84_fast.png,english
english191_fast.png,english
english521_fast.png,english
english441.png,english
english535_fast.png,english
english566_fast.png,english
english320.png,english
english567_slow.png,english
english149_fast.png,english
english561.png,english
english569.png,english
english336.png,english
english90_fast.png,english
english192.png,english
english318_slow.png,english
english89_fast.png,english
english79_slow.png,english
english70_fast.png,english
english381_fast.png,english
english203_fast.png,english
english103.png,english
english29.png,english
english555_fast.png,english
english499_slow.png,english
english326_slow.png,english
english402.png,english
english117_fast.png,english
english164.png,english
english376.png,english
english418_fast.png,english
english507.png,english
english379.png,english
english289_fast.png,english
english451_slow.png,english
english410.png,english
english520.png,english
english536.png,english
english554.png,english
english345.png,english
english73_slow.png,english
english5.png,english
english533_slow.png,english
english100.png,english
english84_slow.png,english
english291_fast.png,english
english531_fast.png,english
english71_fast.png,english
english206_fast.png,english
english195_fast.png,english
english31_fast.png,english
english122_slow.png,english
english345_slow.png,english
english502_fast.png,english
english167_fast.png,english
english385.png,english
english131_fast.png,english
english227.png,english
english48_fast.png,english
english70_slow.png,english
english14_slow.png,english
english297_fast.png,english
english479.png,english
english426.png,english
english357.png,english
english338_fast.png,english
english288_fast.png,english
english487_fast.png,english
english94_slow.png,english
english324_fast.png,english
english89.png,english
english234_fast.png,english
english9_slow.png,english
english6_slow.png,english
english228_fast.png,english
english466_slow.png,english
english279_fast.png,english
english410_fast.png,english
english124_fast.png,english
english1.png,english
english536_fast.png,english
english515.png,english
english524_slow.png,english
english462.png,english
english303_slow.png,english
english306.png,english
english23_slow.png,english
english382_fast.png,english
english316_slow.png,english
english522_fast.png,english
english421.png,english
english494.png,english
english291_slow.png,english
english16_slow.png,english
english194_fast.png,english
english29_slow.png,english
english47_fast.png,english
english277.png,english
english292.png,english
english484_fast.png,english
english225_fast.png,english
english124_slow.png,english
english492_fast.png,english
english562_fast.png,english
english307_fast.png,english
english273_fast.png,english
english573_fast.png,english
english513.png,english
english456_slow.png,english
english54_slow.png,english
english271_slow.png,english
english310_fast.png,english
english508_slow.png,english
english12.png,english
english49.png,english
english378.png,english
english402_fast.png,english
english381_slow.png,english
english64_slow.png,english
english475_slow.png,english
english371.png,english
english82.png,english
