file_name,native_language
english90_fast.png,english
english318_slow.png,english
english89_fast.png,english
mandarin64_slow.png,mandarin
english79_slow.png,english
english70_fast.png,english
english381_fast.png,english
english203_fast.png,english
english555_fast.png,english
english499_slow.png,english
english326_slow.png,english
mandarin62_fast.png,mandarin
english117_fast.png,english
english418_fast.png,english
english289_fast.png,english
english451_slow.png,english
mandarin55_slow.png,mandarin
mandarin11_fast.png,mandarin
mandarin2_fast.png,mandarin
english73_slow.png,english
english533_slow.png,english
mandarin18_fast.png,mandarin
english84_slow.png,english
english291_fast.png,english
english531_fast.png,english
english71_fast.png,english
english206_fast.png,english
english195_fast.png,english
english31_fast.png,english
english122_slow.png,english
english345_slow.png,english
english502_fast.png,english
english167_fast.png,english
english131_fast.png,english
english48_fast.png,english
english70_slow.png,english
english14_slow.png,english
english297_fast.png,english
english338_fast.png,english
english288_fast.png,english
english487_fast.png,english
english94_slow.png,english
english324_fast.png,english
mandarin8_slow.png,mandarin
english234_fast.png,english
english9_slow.png,english
korean16_slow.png,korean
english6_slow.png,english
english228_fast.png,english
mandarin26_fast.png,mandarin
english466_slow.png,english
english279_fast.png,english
english410_fast.png,english
english124_fast.png,english
english536_fast.png,english
english524_slow.png,english
mandarin54_fast.png,mandarin
english303_slow.png,english
english23_slow.png,english
english382_fast.png,english
english316_slow.png,english
english522_fast.png,english
english291_slow.png,english
english16_slow.png,english
english194_fast.png,english
english29_slow.png,english
english47_fast.png,english
english484_fast.png,english
english225_fast.png,english
english124_slow.png,english
english492_fast.png,english
english562_fast.png,english
english307_fast.png,english
english273_fast.png,english
english573_fast.png,english
mandarin6_slow.png,mandarin
korean13_fast.png,korean
english456_slow.png,english
english54_slow.png,english
english271_slow.png,english
english310_fast.png,english
english508_slow.png,english
english402_fast.png,english
english381_slow.png,english
english64_slow.png,english
english475_slow.png,english
file_name,native_language
mandarin34.png,mandarin
english406.png,english
english449.png,english
english166.png,english
english481.png,english
english431.png,english
english56.png,english
english262.png,english
english498.png,english
korean27.png,korean
mandarin22.png,mandarin
english491.png,english
english253.png,english
mandarin20.png,mandarin
english393.png,english
english134.png,english
english93.png,english
english236.png,english
english511.png,english
english119.png,english
mandarin3.png,mandarin
english142.png,english
english347.png,english
english97.png,english
english486.png,english
korean32.png,korean
english288.png,english
english482.png,english
english275.png,english
english542.png,english
english38.png,english
english341.png,english
english101.png,english
mandarin39.png,mandarin
english527.png,english
english223.png,english
english489.png,english
english291.png,english
english529.png,english
english139.png,english
mandarin23.png,mandarin
english472.png,english
korean28.png,korean
english372.png,english
english418.png,english
korean49.png,korean
korean48.png,korean
english315.png,english
english83.png,english
english366.png,english
english99.png,english
english67.png,english
english285.png,english
english391.png,english
english423.png,english
english219.png,english
english447.png,english
mandarin45.png,mandarin
english203.png,english
english526.png,english
mandarin49.png,mandarin
english266.png,english
english132.png,english
english364.png,english
mandarin47.png,mandarin
korean44.png,korean
english112.png,english
mandarin32.png,mandarin
english95.png,english
english487.png,english
english228.png,english
english68.png,english
english260.png,english
english534.png,english
english545.png,english
english60.png,english
english544.png,english
english75.png,english
mandarin17.png,mandarin
english47.png,english
english206.png,english
english282.png,english
english158.png,english
english503.png,english
english493.png,english
english356.png,english
english106.png,english
english553.png,english
korean18.png,korean
english504.png,english
english346.png,english
english420.png,english
english443.png,english
english358.png,english
english105.png,english
english45.png,english
english278.png,english
english373.png,english
english579.png,english
english224.png,english
english183.png,english
english115.png,english
english465.png,english
english268.png,english
english148.png,english
english144.png,english
english328.png,english
english455.png,english
english355.png,english
english171.png,english
mandarin14.png,mandarin
korean15.png,korean
english71.png,english
english296.png,english
english564.png,english
english293.png,english
english23.png,english
korean16.png,korean
english434.png,english
english576.png,english
english211.png,english
english226.png,english
mandarin35.png,mandarin
english343.png,english
english408.png,english
english17.png,english
english530.png,english
english181.png,english
english156.png,english
english483.png,english
english208.png,english
korean12.png,korean
korean10.png,korean
korean17.png,korean
english85.png,english
english172.png,english
english35.png,english
english265.png,english
english369.png,english
english133.png,english
english329.png,english
english143.png,english
english25.png,english
english214.png,english
english442.png,english
mandarin46.png,mandarin
english247.png,english
korean3.png,korean
english44.png,english
korean2.png,korean
english53.png,english
english395.png,english
english297.png,english
english466.png,english
english533.png,english
english460.png,english
english200.png,english
english231.png,english
korean14.png,korean
english551.png,english
english547.png,english
english571.png,english
english480.png,english
english502.png,english
english50.png,english
english245.png,english
korean37.png,korean
english252.png,english
english167.png,english
english360.png,english
english326.png,english
mandarin37.png,mandarin
english332.png,english
mandarin2.png,mandarin
korean45.png,korean
english22.png,english
english116.png,english
english179.png,english
english122.png,english
korean25.png,korean
english550.png,english
english242.png,english
english340.png,english
english145.png,english
english24.png,english
english125.png,english
english425.png,english
english186.png,english
english194.png,english
korean43.png,korean
mandarin56.png,mandarin
korean19.png,korean
english312.png,english
english559.png,english
english415.png,english
english107.png,english
english14.png,english
english147.png,english
mandarin43.png,mandarin
mandarin60.png,mandarin
english521.png,english
english137.png,english
english454.png,english
english446.png,english
english131.png,english
english572.png,english
english577.png,english
english209.png,english
english87.png,english
english163.png,english
english65.png,english
english337.png,english
english469.png,english
english74.png,english
english287.png,english
mandarin4.png,mandarin
korean5.png,korean
english69.png,english
english506.png,english
english3.png,english
english61.png,english
english563.png,english
english257.png,english
english411.png,english
english98.png,english
mandarin42.png,mandarin
mandarin21.png,mandarin
english57.png,english
korean46.png,korean
english80.png,english
mandarin59.png,mandarin
english439.png,english
english417.png,english
english562.png,english
english31.png,english
english537.png,english
english229.png,english
english295.png,english
english519.png,english
mandarin36.png,mandarin
english104.png,english
english128.png,english
english188.png,english
mandarin54.png,mandarin
english444.png,english
english432.png,english
english404.png,english
english32.png,english
english384.png,english
korean23.png,korean
mandarin8.png,mandarin
english59.png,english
english375.png,english
english284.png,english
english430.png,english
english314.png,english
english238.png,english
mandarin5.png,mandarin
english496.png,english
english543.png,english
english202.png,english
english248.png,english
english522.png,english
korean7.png,korean
english508.png,english
english299.png,english
english66.png,english
mandarin61.png,mandarin
english436.png,english
english394.png,english
english353.png,english
english497.png,english
english243.png,english
korean51.png,korean
english182.png,english
english195.png,english
english273.png,english
english146.png,english
english161.png,english
english91.png,english
english114.png,english
english419.png,english
english220.png,english
korean6.png,korean
english450.png,english
english475.png,english
english397.png,english
english204.png,english
english318.png,english
english424.png,english
english154.png,english
english127.png,english
english390.png,english
english334.png,english
english169.png,english
english294.png,english
english149.png,english
english55.png,english
mandarin51.png,mandarin
english403.png,english
english70.png,english
english160.png,english
english555.png,english
english16.png,english
english157.png,english
english549.png,english
english342.png,english
english313.png,english
english509.png,english
english568.png,english
english405.png,english
english7.png,english
english190.png,english
english438.png,english
english523.png,english
korean26.png,korean
korean36.png,korean
english301.png,english
korean52.png,korean
english94.png,english
english435.png,english
english118.png,english
english413.png,english
english401.png,english
english368.png,english
english256.png,english
english458.png,english
english52.png,english
korean47.png,korean
english241.png,english
english233.png,english
english108.png,english
english558.png,english
english531.png,english
korean9.png,korean
english518.png,english
korean29.png,korean
english280.png,english
english330.png,english
english246.png,english
english400.png,english
english548.png,english
mandarin38.png,mandarin
english54.png,english
korean41.png,korean
english150.png,english
english474.png,english
english557.png,english
english517.png,english
english525.png,english
english27.png,english
english348.png,english
korean13.png,korean
mandarin33.png,mandarin
english26.png,english
english34.png,english
english191.png,english
mandarin48.png,mandarin
english463.png,english
english567.png,english
english409.png,english
english239.png,english
english173.png,english
english344.png,english
english365.png,english
english473.png,english
english18.png,english
english351.png,english
english254.png,english
english185.png,english
mandarin53.png,mandarin
english307.png,english
english516.png,english
english135.png,english
english540.png,english
english153.png,english
english168.png,english
english538.png,english
english96.png,english
english322.png,english
english20.png,english
english210.png,english
english456.png,english
english73.png,english
english110.png,english
english350.png,english
english377.png,english
english37.png,english
english437.png,english
english468.png,english
english215.png,english
english524.png,english
english141.png,english
english33.png,english
english471.png,english
english428.png,english
english389.png,english
english383.png,english
english429.png,english
english79.png,english
english279.png,english
mandarin62.png,mandarin
english78.png,english
english324.png,english
english335.png,english
english2.png,english
english512.png,english
english298.png,english
english363.png,english
english510.png,english
english565.png,english
korean1.png,korean
english117.png,english
english331.png,english
english41.png,english
english234.png,english
english532.png,english
mandarin40.png,mandarin
english578.png,english
mandarin57.png,mandarin
mandarin58.png,mandarin
english303.png,english
english281.png,english
english570.png,english
english126.png,english
english196.png,english
korean34.png,korean
english11.png,english
english407.png,english
english433.png,english
english8.png,english
english124.png,english
english102.png,english
english367.png,english
english39.png,english
english552.png,english
english573.png,english
english189.png,english
english221.png,english
english155.png,english
english40.png,english
english514.png,english
english470.png,english
english76.png,english
korean21.png,korean
english130.png,english
english72.png,english
english199.png,english
english81.png,english
english380.png,english
english120.png,english
english476.png,english
mandarin19.png,mandarin
english62.png,english
mandarin52.png,mandarin
mandarin26.png,mandarin
korean38.png,korean
mandarin29.png,mandarin
korean4.png,korean
english304.png,english
english445.png,english
english46.png,english
english448.png,english
english359.png,english
english286.png,english
english412.png,english
english222.png,english
english13.png,english
english535.png,english
korean40.png,korean
english399.png,english
english216.png,english
english201.png,english
english86.png,english
english370.png,english
english414.png,english
english270.png,english
english541.png,english
korean20.png,korean
english92.png,english
english300.png,english
english319.png,english
english19.png,english
korean42.png,korean
mandarin12.png,mandarin
english451.png,english
english237.png,english
english140.png,english
mandarin11.png,mandarin
english333.png,english
english276.png,english
english440.png,english
english175.png,english
english461.png,english
english205.png,english
english290.png,english
english269.png,english
mandarin10.png,mandarin
english574.png,english
english271.png,english
english165.png,english
english464.png,english
english129.png,english
english500.png,english
english58.png,english
korean33.png,korean
mandarin30.png,mandarin
english338.png,english
english51.png,english
english63.png,english
english352.png,english
english159.png,english
english323.png,english
mandarin50.png,mandarin
english217.png,english
korean35.png,korean
english198.png,english
english263.png,english
english207.png,english
english113.png,english
english308.png,english
korean39.png,korean
english261.png,english
english36.png,english
english289.png,english
english230.png,english
english232.png,english
english6.png,english
english123.png,english
english528.png,english
english566.png,english
english396.png,english
english43.png,english
english495.png,english
english28.png,english
english264.png,english
english212.png,english
english310.png,english
english539.png,english
mandarin1.png,mandarin
english422.png,english
english225.png,english
english259.png,english
english349.png,english
english251.png,english
mandarin44.png,mandarin
english121.png,english
english267.png,english
english136.png,english
english176.png,english
english138.png,english
english152.png,english
english467.png,english
english84.png,english
english484.png,english
mandarin64.png,mandarin
english381.png,english
english9.png,english
english575.png,english
english244.png,english
english501.png,english
mandarin6.png,mandarin
mandarin63.png,mandarin
english88.png,english
english240.png,english
english302.png,english
english316.png,english
mandarin27.png,mandarin
korean30.png,korean
english459.png,english
english162.png,english
english382.png,english
english362.png,english
english317.png,english
english427.png,english
english327.png,english
english305.png,english
mandarin24.png,mandarin
english488.png,english
english477.png,english
mandarin16.png,mandarin
korean50.png,korean
english21.png,english
english354.png,english
english325.png,english
english560.png,english
english178.png,english
english4.png,english
english42.png,english
english109.png,english
english546.png,english
english187.png,english
english374.png,english
english392.png,english
english170.png,english
english388.png,english
english177.png,english
mandarin28.png,mandarin
english492.png,english
english387.png,english
english485.png,english
english457.png,english
english193.png,english
mandarin55.png,mandarin
english174.png,english
english478.png,english
english556.png,english
english10.png,english
english490.png,english
english274.png,english
english218.png,english
english213.png,english
english249.png,english
mandarin18.png,mandarin
mandarin41.png,mandarin
english499.png,english
english311.png,english
english77.png,english
english180.png,english
english111.png,english
english197.png,english
mandarin13.png,mandarin
english272.png,english
english321.png,english
korean11.png,korean
english48.png,english
korean24.png,korean
english184.png,english
english64.png,english
mandarin15.png,mandarin
english309.png,english
english151.png,english
english258.png,english
english398.png,english
english452.png,english
english235.png,english
english505.png,english
english339.png,english
english15.png,english
english283.png,english
english416.png,english
english361.png,english
english453.png,english
english90.png,english
english250.png,english
mandarin31.png,mandarin
english255.png,english
english386.png,english
english30.png,english
english441.png,english
english320.png,english
english561.png,english
english569.png,english
english336.png,english
mandarin9.png,mandarin
english192.png,english
korean22.png,korean
english103.png,english
english29.png,english
english402.png,english
english164.png,english
english376.png,english
english507.png,english
english379.png,english
english410.png,english
english520.png,english
english536.png,english
english554.png,english
mandarin25.png,mandarin
english345.png,english
english5.png,english
english100.png,english
english385.png,english
english227.png,english
korean31.png,korean
english479.png,english
english426.png,english
english357.png,english
english89.png,english
korean8.png,korean
mandarin7.png,mandarin
english1.png,english
english515.png,english
mandarin65.png,mandarin
english462.png,english
english306.png,english
english421.png,english
english494.png,english
english277.png,english
english292.png,english
english513.png,english
english12.png,english
english49.png,english
english378.png,english
english371.png,english
english82.png,english
